character,reading,meaning,level,level_label,radical,stroke_count
剽,표,겁박할,1,1급,刀,11
慓,표,급할,1,1급,心,11
飄,표,나부낄,1,1급,風,11
豹,표,표범,1,1급,豸,3
稟,품,여쭐,1,1급,禾,8
諷,풍,풍자할,1,1급,言,9
披,피,헤칠,1,1급,手,5
疋,필,필(匹),1,1급,疋,0
乏,핍,모자랄,1,1급,丿,4
逼,핍,핍박할,1,1급,辵,9
霞,하,노을,1,1급,雨,9
蝦,하,두꺼비/새우,1,1급,虫,9
遐,하,멀,1,1급,辵,9
瑕,하,허물,1,1급,玉,9
壑,학,구렁,1,1급,土,14
瘧,학,학질(瘧疾),1,1급,疒,9
謔,학,희롱할,1,1급,言,9
罕,한,드물,1,1급,网,3
澣,한,빨래할/열흘,1,1급,水,13
悍,한,사나울,1,1급,心,7
轄,할,다스릴,1,1급,車,10
檻,함,난간,1,1급,木,14
緘,함,봉할,1,1급,糸,9
喊,함,소리칠,1,1급,口,9
銜,함,재갈,1,1급,金,6
涵,함,젖을,1,1급,水,8
鹹,함,짤[鹽味],1,1급,鹵,9
函,함,함(函),1,1급,凵,6
蛤,합,조개,1,1급,虫,6
盒,합,합(盒),1,1급,皿,6
肛,항,항문,1,1급,肉,3
缸,항,항아리,1,1급,缶,3
懈,해,게으를,1,1급,心,13
咳,해,기침,1,1급,口,6
駭,해,놀랄,1,1급,馬,6
楷,해,본보기,1,1급,木,9
骸,해,뼈,1,1급,骨,6
邂,해,우연히만날,1,1급,辵,13
偕,해,함께,1,1급,人,9
諧,해,화할,1,1급,言,9
劾,핵,꾸짖을,1,1급,力,6
嚮,향,길잡을,1,1급,口,16
饗,향,잔치할,1,1급,食,13
噓,허,불[吹],1,1급,口,12
墟,허,터,1,1급,土,12
歇,헐,쉴,1,1급,欠,9
絢,현,무늬,1,1급,糸,6
眩,현,어지러울,1,1급,目,5
衒,현,자랑할,1,1급,行,5
挾,협,낄,1,1급,手,7
頰,협,뺨,1,1급,頁,7
俠,협,의기로울,1,1급,人,7
狹,협,좁을,1,1급,犬,7
荊,형,가시,1,1급,艸,6
彗,혜,살별,1,1급,彐,8
醯,혜,식혜,1,1급,酉,12
瑚,호,산호,1,1급,玉,9
狐,호,여우,1,1급,犬,5
糊,호,풀칠할,1,1급,米,9
琥,호,호박(琥珀),1,1급,玉,8
弧,호,활,1,1급,弓,5
渾,혼,흐릴,1,1급,水,9
笏,홀,홀(笏),1,1급,竹,4
惚,홀,황홀할,1,1급,心,8
哄,홍,떠들썩할,1,1급,口,6
虹,홍,무지개,1,1급,虫,3
訌,홍,어지러울,1,1급,言,3
驩,환,기뻐할,1,1급,馬,18
宦,환,벼슬,1,1급,宀,6
喚,환,부를,1,1급,口,9
鰥,환,홀아비,1,1급,魚,10
猾,활,교활할,1,1급,犬,10
闊,활,넓을,1,1급,門,9
遑,황,급할,1,1급,辵,9
惶,황,두려울,1,1급,心,9
凰,황,봉황,1,1급,几,9
煌,황,빛날,1,1급,火,9
慌,황,어리둥절할,1,1급,心,10
徨,황,헤맬,1,1급,彳,9
恍,황,황홀할,1,1급,心,6
誨,회,가르칠,1,1급,言,7
繪,회,그림,1,1급,糸,13
晦,회,그믐,1,1급,日,7
恢,회,넓을,1,1급,心,6
徊,회,머뭇거릴,1,1급,彳,6
賄,회,재물/뇌물,1,1급,貝,6
膾,회,회(膾),1,1급,肉,13
蛔,회,회충,1,1급,虫,6
爻,효,사귈/가로그을,1,1급,爻,0
酵,효,삭힐,1,1급,酉,7
哮,효,성낼,1,1급,口,7
嚆,효,울릴,1,1급,口,14
逅,후,만날,1,1급,辵,6
嗅,후,맡을,1,1급,口,10
朽,후,썩을,1,1급,木,2
吼,후,울부짖을,1,1급,口,4
暈,훈,무리[光環],1,1급,日,9
喧,훤,지껄일,1,1급,口,9
喙,훼,부리,1,1급,口,9
卉,훼,풀,1,1급,十,3
麾,휘,기(旗),1,1급,麻,4
彙,휘,무리,1,1급,彐,10
諱,휘,숨길/꺼릴,1,1급,言,9
恤,휼,불쌍할,1,1급,心,6
洶,흉,용솟음칠,1,1급,水,6
兇,흉,흉악할,1,1급,儿,4
欣,흔,기쁠,1,1급,欠,4
痕,흔,흔적,1,1급,疒,6
欠,흠,하품,1,1급,欠,0
歆,흠,흠향할,1,1급,欠,9
恰,흡,흡사할,1,1급,心,6
洽,흡,흡족할,1,1급,水,6
犧,희,희생,1,1급,牛,16
詰,힐,꾸짖을,1,1급,言,6
柯,가,가지,1.5,준2급,木,5
迦,가,부처이름,1.5,준2급,辵,5
賈,가,성(姓),1.5,준2급,貝,6
軻,가,수레/사람이름,1.5,준2급,車,5
伽,가,절,1.5,준2급,人,5
珏,각,쌍옥,1.5,준2급,玉,5
艮,간,괘이름,1.5,준2급,艮,0
杆,간,몽둥이,1.5,준2급,木,3
鞨,갈,오랑캐이름,1.5,준2급,革,9
鉀,갑,갑옷,1.5,준2급,金,5
岬,갑,곶(串),1.5,준2급,山,5
彊,강,굳셀,1.5,준2급,弓,13
岡,강,산등성이,1.5,준2급,山,5
姜,강,성(姓),1.5,준2급,女,6
崗,강,언덕,1.5,준2급,山,8
疆,강,지경,1.5,준2급,田,14
塏,개,높은땅,1.5,준2급,土,10
价,개,클,1.5,준2급,人,4
鍵,건,자물쇠/열쇠,1.5,준2급,金,9
杰,걸,뛰어날,1.5,준2급,木,4
桀,걸,하(夏)왕이름,1.5,준2급,木,6
甄,견,질그릇,1.5,준2급,瓦,9
儆,경,경계할,1.5,준2급,人,13
瓊,경,구슬,1.5,준2급,玉,15
炅,경,빛날,1.5,준2급,火,4
璟,경,옥빛,1.5,준2급,玉,12
皐,고,언덕,1.5,준2급,白,6
串,관,꿸,1.5,준2급,丨,6
琯,관,옥피리,1.5,준2급,玉,8
槐,괴,회화나무/느티나무,1.5,준2급,木,10
邱,구,언덕,1.5,준2급,邑,5
玖,구,옥돌,1.5,준2급,玉,3
鞠,국,성(姓)/국문할,1.5,준2급,革,8
奎,규,별,1.5,준2급,大,6
圭,규,서옥(瑞玉)/쌍토,1.5,준2급,土,3
揆,규,헤아릴,1.5,준2급,手,9
珪,규,홀,1.5,준2급,玉,6
槿,근,무궁화,1.5,준2급,木,11
瑾,근,아름다운옥,1.5,준2급,玉,11
兢,긍,떨릴,1.5,준2급,儿,12
岐,기,갈림길,1.5,준2급,山,4
麒,기,기린,1.5,준2급,鹿,8
耆,기,늙을,1.5,준2급,老,4
沂,기,물이름,1.5,준2급,水,4
淇,기,물이름,1.5,준2급,水,8
冀,기,바랄,1.5,준2급,八,14
璣,기,별이름,1.5,준2급,玉,12
琪,기,아름다운옥,1.5,준2급,玉,8
琦,기,옥이름,1.5,준2급,玉,8
騏,기,준마,1.5,준2급,馬,8
驥,기,천리마,1.5,준2급,馬,16
箕,기,키,1.5,준2급,竹,8
湍,단,여울,1.5,준2급,水,9
塘,당,못[池],1.5,준2급,土,10
悳,덕,큰[德],1.5,준2급,心,8
燾,도,비칠,1.5,준2급,火,14
惇,돈,도타울,1.5,준2급,心,8
燉,돈,불빛,1.5,준2급,火,12
頓,돈,조아릴,1.5,준2급,頁,4
乭,돌,이름,1.5,준2급,乙,5
董,동,바를[正],1.5,준2급,艸,9
杜,두,막을,1.5,준2급,木,3
鄧,등,나라이름,1.5,준2급,邑,12
萊,래,명아주,1.5,준2급,艸,8
樑,량,들보,1.5,준2급,木,11
亮,량,밝을,1.5,준2급,亠,7
驪,려,검은말,1.5,준2급,馬,19
廬,려,농막(農幕)집,1.5,준2급,广,16
呂,려,성(姓)/법칙,1.5,준2급,口,4
礪,려,숫돌,1.5,준2급,石,15
漣,련,잔물결,1.5,준2급,水,11
濂,렴,물이름,1.5,준2급,水,13
玲,령,옥소리,1.5,준2급,玉,5
醴,례,단술[甘酒],1.5,준2급,酉,13
蘆,로,갈대,1.5,준2급,艸,16
魯,로,노나라/노둔할,1.5,준2급,魚,4
盧,로,성(姓),1.5,준2급,皿,11
鷺,로,해오라기/백로,1.5,준2급,鳥,13
遼,료,멀,1.5,준2급,辵,12
劉,류,죽일/묘금도(卯金刂),1.5,준2급,刀,13
崙,륜,산이름,1.5,준2급,山,8
楞,릉,네모질[四角],1.5,준2급,木,9
麟,린,기린,1.5,준2급,鹿,12
靺,말,말갈(靺鞨),1.5,준2급,革,5
貊,맥,맥국(貊國),1.5,준2급,豸,6
覓,멱,찾을,1.5,준2급,見,4
冕,면,면류관,1.5,준2급,冂,9
沔,면,물이름/빠질,1.5,준2급,水,4
俛,면,힘쓸/구푸릴,1.5,준2급,人,7
謨,모,꾀,1.5,준2급,言,11
茅,모,띠[草名],1.5,준2급,艸,5
牟,모,성(姓)/보리[大麥],1.5,준2급,牛,2
穆,목,화목할,1.5,준2급,禾,11
昴,묘,별이름,1.5,준2급,日,5
汶,문,물이름,1.5,준2급,水,4
彌,미,미륵/오랠,1.5,준2급,弓,14
閔,민,성(姓),1.5,준2급,門,4
玟,민,아름다운돌,1.5,준2급,玉,4
珉,민,옥돌,1.5,준2급,玉,5
旻,민,하늘,1.5,준2급,日,4
旼,민,화할,1.5,준2급,日,4
磻,반,반계(磻溪),1.5,준2급,石,12
潘,반,성(姓),1.5,준2급,水,12
渤,발,바다이름,1.5,준2급,水,9
鉢,발,바리때,1.5,준2급,金,5
旁,방,곁,1.5,준2급,方,6
龐,방,높은집,1.5,준2급,龍,3
裵,배,성(姓),1.5,준2급,衣,8
筏,벌,뗏목,1.5,준2급,竹,6
范,범,성(姓),1.5,준2급,艸,5
弁,변,고깔,1.5,준2급,廾,2
卞,변,성(姓),1.5,준2급,卜,2
昺,병,밝을,1.5,준2급,日,5
昞,병,밝을,1.5,준2급,日,5
炳,병,불꽃,1.5,준2급,火,5
柄,병,자루,1.5,준2급,木,5
秉,병,잡을,1.5,준2급,禾,3
輔,보,도울,1.5,준2급,車,7
潽,보,물이름,1.5,준2급,水,12
甫,보,클,1.5,준2급,用,2
馥,복,향기,1.5,준2급,香,9
蓬,봉,쑥,1.5,준2급,艸,11
釜,부,가마[鬴],1.5,준2급,金,2
傅,부,스승,1.5,준2급,人,10
阜,부,언덕,1.5,준2급,阜,0
芬,분,향기,1.5,준2급,艸,4
鵬,붕,새,1.5,준2급,鳥,8
毘,비,도울,1.5,준2급,比,5
泌,비,분비할,1.5,준2급,水,5
毖,비,삼갈,1.5,준2급,比,5
丕,비,클,1.5,준2급,一,4
彬,빈,빛날,1.5,준2급,彡,8
馮,빙,탈[乘],1.5,준2급,馬,2
泗,사,물이름,1.5,준2급,水,5
庠,상,학교,1.5,준2급,广,6
舒,서,펼,1.5,준2급,舌,6
晳,석,밝을,1.5,준2급,日,8
錫,석,주석,1.5,준2급,金,8
奭,석,클/쌍백,1.5,준2급,大,12
璿,선,구슬,1.5,준2급,玉,14
瑄,선,도리옥,1.5,준2급,玉,9
璇,선,옥,1.5,준2급,玉,11
卨,설,사람이름,1.5,준2급,卜,9
薛,설,성(姓),1.5,준2급,艸,13
蟾,섬,두꺼비,1.5,준2급,虫,13
陝,섬,땅이름,1.5,준2급,阜,7
暹,섬,햇살치밀/나라이름,1.5,준2급,日,12
燮,섭,불꽃,1.5,준2급,火,13
晟,성,밝을,1.5,준2급,日,7
邵,소,땅이름/성(姓),1.5,준2급,邑,5
沼,소,못,1.5,준2급,水,5
巢,소,새집,1.5,준2급,巛,8
宋,송,성(姓),1.5,준2급,宀,4
洙,수,물가,1.5,준2급,水,6
隋,수,수나라,1.5,준2급,阜,9
銖,수,저울눈,1.5,준2급,金,6
淳,순,순박할,1.5,준2급,水,8
舜,순,순임금,1.5,준2급,舛,6
珣,순,옥이름,1.5,준2급,玉,6
洵,순,참으로,1.5,준2급,水,6
荀,순,풀이름,1.5,준2급,艸,6
瑟,슬,큰거문고,1.5,준2급,玉,9
繩,승,노끈,1.5,준2급,糸,13
柴,시,섶[薪],1.5,준2급,木,6
湜,식,물맑을,1.5,준2급,水,9
軾,식,수레가로나무,1.5,준2급,車,6
瀋,심,즙낼/물이름,1.5,준2급,水,15
閼,알,막을,1.5,준2급,門,8
鴨,압,오리,1.5,준2급,鳥,5
艾,애,쑥,1.5,준2급,艸,2
埃,애,티끌,1.5,준2급,土,7
倻,야,가야,1.5,준2급,人,9
襄,양,도울,1.5,준2급,衣,11
彦,언,선비,1.5,준2급,彡,6
姸,연,고울,1.5,준2급,女,6
衍,연,넓을,1.5,준2급,行,3
淵,연,못,1.5,준2급,水,9
閻,염,마을,1.5,준2급,門,8
燁,엽,빛날,1.5,준2급,火,11
暎,영,비칠,1.5,준2급,日,9
瑛,영,옥빛,1.5,준2급,玉,9
盈,영,찰[滿],1.5,준2급,皿,4
芮,예,성(姓),1.5,준2급,艸,4
睿,예,슬기,1.5,준2급,目,9
濊,예,종족이름,1.5,준2급,水,13
墺,오,물가,1.5,준2급,土,13
吳,오,성(姓),1.5,준2급,口,4
沃,옥,기름질,1.5,준2급,水,4
鈺,옥,보배,1.5,준2급,金,5
甕,옹,독,1.5,준2급,瓦,13
邕,옹,막힐,1.5,준2급,邑,3
雍,옹,화(和)할,1.5,준2급,隹,5
莞,완,빙그레할,1.5,준2급,艸,7
汪,왕,넓을,1.5,준2급,水,4
旺,왕,왕성할,1.5,준2급,日,4
倭,왜,왜나라,1.5,준2급,人,8
耀,요,빛날,1.5,준2급,羽,14
姚,요,예쁠,1.5,준2급,女,6
堯,요,요임금,1.5,준2급,土,9
溶,용,녹을,1.5,준2급,水,10
鎔,용,쇠녹일,1.5,준2급,金,10
鏞,용,쇠북,1.5,준2급,金,11
瑢,용,패옥소리,1.5,준2급,玉,10
佑,우,도울,1.5,준2급,人,5
祐,우,복(福),1.5,준2급,示,5
禹,우,성(姓),1.5,준2급,禸,4
煜,욱,빛날,1.5,준2급,火,9
頊,욱,삼갈,1.5,준2급,頁,4
郁,욱,성할,1.5,준2급,邑,6
旭,욱,아침해,1.5,준2급,日,2
昱,욱,햇빛밝을,1.5,준2급,日,5
芸,운,향풀,1.5,준2급,艸,4
蔚,울,고을이름,1.5,준2급,艸,11
熊,웅,곰,1.5,준2급,火,10
媛,원,계집,1.5,준2급,女,9
瑗,원,구슬,1.5,준2급,玉,9
袁,원,성(姓),1.5,준2급,衣,4
韋,위,가죽,1.5,준2급,韋,0
渭,위,물이름,1.5,준2급,水,9
魏,위,성(姓),1.5,준2급,鬼,8
庾,유,곳집/노적가리,1.5,준2급,广,8
踰,유,넘을,1.5,준2급,足,9
楡,유,느릅나무,1.5,준2급,木,9
兪,유,대답할/인월도(人月刂),1.5,준2급,入,7
允,윤,맏[伯],1.5,준2급,儿,2
尹,윤,성(姓),1.5,준2급,尸,1
胤,윤,자손,1.5,준2급,肉,5
鈗,윤,창,1.5,준2급,金,4
殷,은,은나라,1.5,준2급,殳,6
垠,은,지경,1.5,준2급,土,6
誾,은,향기,1.5,준2급,言,8
鷹,응,매,1.5,준2급,鳥,13
珥,이,귀고리,1.5,준2급,玉,6
怡,이,기쁠,1.5,준2급,心,5
伊,이,저[彼],1.5,준2급,人,4
翊,익,도울,1.5,준2급,羽,5
鎰,일,무게이름,1.5,준2급,金,10
佾,일,줄춤,1.5,준2급,人,6
滋,자,불을[益],1.5,준2급,水,9
獐,장,노루,1.5,준2급,犬,11
蔣,장,성(姓),1.5,준2급,艸,11
庄,장,전장(田莊),1.5,준2급,广,3
璋,장,홀[圭],1.5,준2급,玉,11
甸,전,경기,1.5,준2급,田,2
楨,정,광나무,1.5,준2급,木,9
旌,정,기,1.5,준2급,方,7
鄭,정,나라,1.5,준2급,邑,12
晶,정,맑을,1.5,준2급,日,8
汀,정,물가,1.5,준2급,水,2
禎,정,상서로울,1.5,준2급,示,9
鼎,정,솥,1.5,준2급,鼎,0
珽,정,옥이름,1.5,준2급,玉,7
趙,조,나라,1.5,준2급,走,7
祚,조,복(福),1.5,준2급,示,5
曺,조,성(姓),1.5,준2급,曰,6
琮,종,옥홀,1.5,준2급,玉,8
疇,주,이랑,1.5,준2급,田,14
浚,준,깊게할,1.5,준2급,水,7
濬,준,깊을,1.5,준2급,水,14
埈,준,높을,1.5,준2급,土,7
峻,준,높을/준엄할,1.5,준2급,山,7
晙,준,밝을,1.5,준2급,日,7
駿,준,준마,1.5,준2급,馬,7
芝,지,지초,1.5,준2급,艸,4
址,지,터,1.5,준2급,土,4
稙,직,올벼,1.5,준2급,禾,8
稷,직,피[穀名],1.5,준2급,禾,10
秦,진,성(姓),1.5,준2급,禾,5
晋,진,진나라,1.5,준2급,日,6
鑽,찬,뚫을,1.5,준2급,金,19
燦,찬,빛날,1.5,준2급,火,13
璨,찬,옥빛,1.5,준2급,玉,13
瓚,찬,옥잔,1.5,준2급,玉,19
敞,창,시원할,1.5,준2급,攴,8
昶,창,해길,1.5,준2급,日,5
埰,채,사패지(賜牌地),1.5,준2급,土,8
蔡,채,성(姓),1.5,준2급,艸,11
采,채,풍채,1.5,준2급,釆,1
陟,척,오를,1.5,준2급,阜,7
釧,천,팔찌,1.5,준2급,金,3
澈,철,맑을,1.5,준2급,水,12
喆,철,밝을/쌍길[吉],1.5,준2급,口,9
瞻,첨,볼,1.5,준2급,目,13
楚,초,초나라,1.5,준2급,木,9
蜀,촉,나라이름,1.5,준2급,虫,7
崔,최,성(姓)/높을,1.5,준2급,山,8
楸,추,가래,1.5,준2급,木,9
鄒,추,추나라,1.5,준2급,邑,10
椿,춘,참죽나무,1.5,준2급,木,9
沖,충,화(和)할,1.5,준2급,水,4
聚,취,모을,1.5,준2급,耳,8
雉,치,꿩,1.5,준2급,隹,5
峙,치,언덕,1.5,준2급,山,6
灘,탄,여울,1.5,준2급,水,19
耽,탐,즐길,1.5,준2급,耳,4
兌,태,바꿀/기쁠,1.5,준2급,儿,5
台,태,별,1.5,준2급,口,2
坡,파,언덕,1.5,준2급,土,5
阪,판,언덕,1.5,준2급,阜,4
彭,팽,성(姓),1.5,준2급,彡,9
扁,편,작을,1.5,준2급,戶,5
鮑,포,절인물고기,1.5,준2급,魚,5
葡,포,포도,1.5,준2급,艸,9
杓,표,북두자루,1.5,준2급,木,3
弼,필,도울,1.5,준2급,弓,9
邯,한,조(趙)나라서울,1.5,준2급,邑,5
沆,항,넓을,1.5,준2급,水,4
亢,항,높을,1.5,준2급,亠,2
杏,행,살구,1.5,준2급,木,3
爀,혁,불빛,1.5,준2급,火,14
赫,혁,빛날,1.5,준2급,赤,7
峴,현,고개,1.5,준2급,山,7
炫,현,밝을,1.5,준2급,火,5
鉉,현,솥귀,1.5,준2급,金,5
陜,협,좁을,1.5,준2급,阜,7
馨,형,꽃다울,1.5,준2급,香,11
瀅,형,물맑을,1.5,준2급,水,15
瑩,형,밝을,1.5,준2급,玉,10
炯,형,빛날,1.5,준2급,火,5
邢,형,성(姓),1.5,준2급,邑,4
澔,호,넓을,1.5,준2급,水,12
扈,호,따를,1.5,준2급,戶,7
晧,호,밝을,1.5,준2급,日,7
祜,호,복(福),1.5,준2급,示,5
昊,호,하늘,1.5,준2급,日,4
壕,호,해자,1.5,준2급,土,14
鎬,호,호경,1.5,준2급,金,10
皓,호,흴[白],1.5,준2급,白,7
泓,홍,물깊을,1.5,준2급,水,5
樺,화,벚나무/자작나무,1.5,준2급,木,11
嬅,화,탐스러울,1.5,준2급,女,11
桓,환,굳셀,1.5,준2급,木,6
煥,환,빛날,1.5,준2급,火,9
滉,황,깊을,1.5,준2급,水,10
晃,황,밝을,1.5,준2급,日,6
淮,회,물이름,1.5,준2급,水,8
檜,회,전나무,1.5,준2급,木,13
后,후,임금/왕후,1.5,준2급,口,3
熏,훈,불길,1.5,준2급,火,10
壎,훈,질나팔,1.5,준2급,土,14
薰,훈,향풀,1.5,준2급,艸,14
徽,휘,아름다울,1.5,준2급,彳,14
烋,휴,아름다울,1.5,준2급,火,6
匈,흉,오랑캐,1.5,준2급,勹,4
欽,흠,공경할,1.5,준2급,欠,8
憙,희,기뻐할,1.5,준2급,心,12
禧,희,복(福),1.5,준2급,示,12
羲,희,복희(伏羲),1.5,준2급,羊,10
熹,희,빛날,1.5,준2급,火,12
嬉,희,아름다울,1.5,준2급,女,12
葛,갈,칡,2,2급,艸,9
憾,감,섭섭할,2,2급,心,13
坑,갱,구덩이,2,2급,土,4
揭,게,높이들[擧]/걸[掛],2,2급,手,9
憩,게,쉴,2,2급,心,12
雇,고,품팔,2,2급,隹,4
菓,과,과자,2,2급,艸,8
瓜,과,외,2,2급,瓜,0
戈,과,창,2,2급,戈,0
款,관,항목,2,2급,欠,8
傀,괴,허수아비,2,2급,人,10
僑,교,더부살이,2,2급,人,12
絞,교,목맬,2,2급,糸,6
膠,교,아교,2,2급,肉,11
鷗,구,갈매기,2,2급,鳥,11
歐,구,구라파/칠,2,2급,欠,11
購,구,살,2,2급,貝,10
窟,굴,굴,2,2급,穴,8
掘,굴,팔,2,2급,手,8
圈,권,우리[牢],2,2급,囗,8
闕,궐,대궐,2,2급,門,10
閨,규,안방,2,2급,門,6
棋,기,바둑,2,2급,木,8
濃,농,짙을,2,2급,水,13
尿,뇨,오줌,2,2급,尸,4
尼,니,여승,2,2급,尸,2
溺,닉,빠질,2,2급,水,10
鍛,단,쇠불릴,2,2급,金,9
潭,담,못[池],2,2급,水,12
膽,담,쓸개,2,2급,肉,13
戴,대,일[首荷],2,2급,戈,13
垈,대,집터,2,2급,土,5
悼,도,슬퍼할,2,2급,心,8
棟,동,마룻대,2,2급,木,8
桐,동,오동나무,2,2급,木,6
藤,등,등나무,2,2급,艸,15
謄,등,베낄,2,2급,言,10
裸,라,벗을,2,2급,衣,8
洛,락,물이름,2,2급,水,6
爛,란,빛날,2,2급,火,17
藍,람,쪽,2,2급,艸,14
拉,랍,끌,2,2급,手,5
輛,량,수레,2,2급,車,8
煉,련,달굴,2,2급,火,9
籠,롱,대바구니,2,2급,竹,16
療,료,병고칠,2,2급,疒,12
謬,류,그르칠,2,2급,言,11
硫,류,유황,2,2급,石,7
魔,마,마귀,2,2급,鬼,11
摩,마,문지를,2,2급,手,11
痲,마,저릴,2,2급,疒,8
膜,막,꺼풀/막,2,2급,肉,11
娩,만,낳을,2,2급,女,7
灣,만,물굽이,2,2급,水,22
蠻,만,오랑캐,2,2급,虫,19
網,망,그물,2,2급,糸,8
枚,매,낱,2,2급,木,4
魅,매,매혹할,2,2급,鬼,5
蔑,멸,업신여길,2,2급,艸,11
帽,모,모자,2,2급,巾,9
矛,모,창,2,2급,矛,0
沐,목,머리감을,2,2급,水,4
紊,문,어지러울/문란할,2,2급,糸,4
舶,박,배,2,2급,舟,5
搬,반,옮길,2,2급,手,10
紡,방,길쌈,2,2급,糸,4
賠,배,물어줄,2,2급,貝,8
俳,배,배우,2,2급,人,8
柏,백,측백,2,2급,木,5
閥,벌,문벌,2,2급,門,6
汎,범,넓을,2,2급,水,3
僻,벽,궁벽할,2,2급,人,13
倂,병,아우를,2,2급,人,8
縫,봉,꿰맬,2,2급,糸,11
俸,봉,녹(祿),2,2급,人,8
膚,부,살갗,2,2급,肉,11
敷,부,펼,2,2급,攴,11
弗,불,아닐/말[勿],2,2급,弓,2
匪,비,비적,2,2급,匚,8
飼,사,기를,2,2급,食,5
唆,사,부추길,2,2급,口,7
赦,사,용서할,2,2급,赤,4
酸,산,실[味覺],2,2급,酉,7
傘,산,우산,2,2급,人,10
蔘,삼,삼,2,2급,艸,11
揷,삽,꽂을,2,2급,手,9
箱,상,상자,2,2급,竹,9
瑞,서,상서,2,2급,玉,9
碩,석,클,2,2급,石,9
繕,선,기울,2,2급,糸,12
纖,섬,가늘,2,2급,糸,17
貰,세,세놓을,2,2급,貝,5
紹,소,이을,2,2급,糸,5
盾,순,방패,2,2급,目,4
升,승,되,2,2급,十,2
屍,시,주검,2,2급,尸,6
殖,식,불릴,2,2급,歹,8
紳,신,띠[帶],2,2급,糸,5
腎,신,콩팥,2,2급,肉,8
握,악,쥘,2,2급,手,9
癌,암,암,2,2급,疒,12
礙,애,거리낄,2,2급,石,14
惹,야,이끌,2,2급,心,9
孃,양,아가씨,2,2급,女,17
硯,연,벼루,2,2급,石,7
厭,염,싫어할,2,2급,厂,12
預,예,맡길/미리,2,2급,頁,4
梧,오,오동나무,2,2급,木,7
穩,온,편안할,2,2급,禾,14
歪,왜,기울,2,2급,止,5
妖,요,요사할,2,2급,女,4
熔,용,녹을,2,2급,火,10
傭,용,품팔,2,2급,人,11
鬱,울,답답할,2,2급,鬯,19
苑,원,나라동산,2,2급,艸,5
尉,위,벼슬,2,2급,寸,8
融,융,녹을,2,2급,虫,10
貳,이,두/갖은두,2,2급,貝,5
刃,인,칼날,2,2급,刀,1
壹,일,한/갖은한,2,2급,士,9
妊,임,아이밸,2,2급,女,4
諮,자,물을,2,2급,言,9
雌,자,암컷,2,2급,隹,6
磁,자,자석,2,2급,石,9
蠶,잠,누에,2,2급,虫,18
沮,저,막을[遮],2,2급,水,5
呈,정,드릴,2,2급,口,4
艇,정,배,2,2급,舟,7
偵,정,염탐할,2,2급,人,9
劑,제,약제,2,2급,刀,14
釣,조,낚을/낚시,2,2급,金,3
措,조,둘[置],2,2급,手,8
彫,조,새길,2,2급,彡,8
綜,종,모을,2,2급,糸,8
駐,주,머무를,2,2급,馬,5
准,준,비준,2,2급,冫,8
脂,지,기름,2,2급,肉,6
旨,지,뜻,2,2급,日,2
津,진,나루,2,2급,水,6
診,진,진찰할,2,2급,言,5
塵,진,티끌,2,2급,土,11
窒,질,막힐,2,2급,穴,6
輯,집,모을,2,2급,車,9
遮,차,가릴,2,2급,辵,11
餐,찬,밥,2,2급,食,7
刹,찰,절,2,2급,刀,6
札,찰,편지,2,2급,木,1
斬,참,벨,2,2급,斤,7
彰,창,드러날,2,2급,彡,11
滄,창,큰바다,2,2급,水,10
悽,처,슬퍼할,2,2급,心,8
隻,척,외짝,2,2급,隹,2
撤,철,거둘,2,2급,手,12
諜,첩,염탐할,2,2급,言,9
締,체,맺을,2,2급,糸,9
哨,초,망볼,2,2급,口,7
焦,초,탈[燥],2,2급,火,8
趨,추,달아날,2,2급,走,10
軸,축,굴대,2,2급,車,5
蹴,축,찰,2,2급,足,12
衷,충,속마음,2,2급,衣,4
炊,취,불땔,2,2급,火,4
琢,탁,다듬을,2,2급,玉,8
託,탁,부탁할,2,2급,言,3
胎,태,아이밸,2,2급,肉,5
颱,태,태풍,2,2급,風,5
霸,패,으뜸,2,2급,雨,13
坪,평,들[野],2,2급,土,5
抛,포,던질,2,2급,手,4
怖,포,두려워할,2,2급,心,5
鋪,포,펼/가게,2,2급,金,7
虐,학,모질,2,2급,虍,3
翰,한,편지,2,2급,羽,10
艦,함,큰,2,2급,舟,14
弦,현,시위,2,2급,弓,5
峽,협,골짜기,2,2급,山,7
型,형,모형,2,2급,土,6
濠,호,호주,2,2급,水,14
酷,혹,심할,2,2급,酉,7
靴,화,"신[履,",2,2급,革,4
幻,환,헛보일,2,2급,幺,1
滑,활,미끄러울,2,2급,水,10
廻,회,돌[旋],2,2급,廴,6
喉,후,목구멍,2,2급,口,9
勳,훈,공(功),2,2급,力,14
姬,희,계집,2,2급,女,6
煕,희,빛날,2,2급,火,9
噫,희,한숨쉴,2,2급,口,13
却,각,물리칠,3,3급,卩,5
姦,간,간음할,3,3급,女,6
渴,갈,목마를,3,3급,水,9
皆,개,다[總],3,3급,白,4
慨,개,슬퍼할,3,3급,心,11
乞,걸,빌,3,3급,乙,2
遣,견,보낼,3,3급,辵,10
絹,견,비단,3,3급,糸,7
